Code,STP,NAME,Sampling,Date,STP_Type,Sample_Point,BOD,COD,NH3N,NO3N,pH,O&G,TSS,TEMP,EQA2009,STP_CATEGORY,Extra1,Extra2,Extra3
PTG248,RSTP,PETALING-MAWAR,2,21-Sep-23,SBR,FE,2,28,7,< 1.0,7.2,6,< 2,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,26-Sep-23,SBR,FE,4,< 25,10,< 1.0,7.5,< 1,< 2,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,4-Oct-23,SBR,FE,4,24,6,< 1.0,7.0,6,3,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,12-Oct-23,SBR,FE,3,< 25,6,< 1.0,7.2,< 1,3,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,18-Oct-23,SBR,FE,3,< 25,14,< 1.0,7.4,3,3,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,25-Oct-23,SBR,FE,3,< 25,12,< 1.0,7.5,2,< 2,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,30-Oct-23,SBR,FE,4,44,18,< 1.0,7.4,4,3,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,8-Nov-23,SBR,FE,3,< 25,13,< 1.0,7.6,4,< 2,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,15-Nov-23,SBR,FE,4,< 25,11,< 1.0,7.2,4,2,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,23-Nov-23,SBR,FE,< 2,< 25,7,< 1.0,7.4,4,< 2,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,30-Nov-23,SBR,FE,4,34,15,< 1.0,7.3,2,8,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,5-Dec-23,SBR,FE,4,< 25,11,< 1.0,7.2,1,3,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,21-Dec-23,SBR,FE,3,26,11,< 1.0,7.5,1,< 2,29,Comply,B,Para,I
PTG248,RSTP,PETALING-MAWAR,2,28-Dec-23,SBR,FE,2,< 25,10,< 1.0,7.4,1,3,29,Comply,B,Para,I
